id,duration,gross,movie_title,budget,title_year,imdb_score
1388,109,26200000,A Man Apart,36000000,2003,6.1
1389,105,21000000,Aloha,37000000,2015,5.4
1390,130,13100000,Ghosts of Mississippi,36000000,1996,6.7
1391,127,14400000,Snow Falling on Cedars,36000000,1999,6.8
1392,114,33000000,The Rite,37000000,2011,6
1393,106,12300000,Gattaca,36000000,1997,7.8
1394,95,2954405,Isn't She Great,36000000,2000,5.3
1395,81,30100000,Space Chimps,37000000,2008,4.5
1396,95,37800000,Head of State,35200000,2003,5.4
1397,108,277000000,The Hangover,35000000,2009,7.8
1398,105,2126511,Ip Man 3,36000000,2015,7.2
1399,95,205000000,Austin Powers: The Spy Who Shagged Me,33000000,1999,6.6
1400,126,251000000,Batman,35000000,1989,7.6
1401,102,1068392,There Be Dragons,36000000,2011,5.9
1402,121,145000000,Lethal Weapon 3,35000000,1992,6.7
1403,129,256000000,The Blind Side,29000000,2009,7.7
1404,43,,"Rush Hour            ",,,5.8
1405,88,113000000,Spy Kids,35000000,2001,5.4
1406,106,118000000,Horrible Bosses,35000000,2011,6.9
1407,110,171000000,True Grit,38000000,2010,7.7
1408,109,125000000,The Devil Wears Prada,35000000,2006,6.8
1615,119,66500000,Looper,30000000,2012,7.4
1409,143,82300000,Star Trek: The Motion Picture,35000000,1979,6.4
1410,120,134000000,Identity Thief,35000000,2013,5.7
1411,128,79100000,Cape Fear,35000000,1991,7.3
1412,123,81200000,21,35000000,2008,6.8
1413,129,110000000,Trainwreck,35000000,2015,6.3
1414,105,68000000,Guess Who,35000000,2005,5.9
1415,162,78700000,The English Patient,27000000,1996,7.4
1416,138,64600000,L.A. Confidential,35000000,1997,8.3
1417,100,63900000,Sky High,35000000,2005,6.2
1418,90,63800000,In & Out,35000000,1997,6.3
1419,108,60100000,Species,35000000,1995,5.8
1420,101,26500000,A Nightmare on Elm Street,1800000,1984,7.5
1421,109,61300000,The Cell,33000000,2000,6.3
1422,132,56900000,The Man in the Iron Mask,35000000,1998,6.4
1423,123,59700000,Secretariat,35000000,2010,7.2
1424,87,54100000,TMNT,34000000,2007,6.3
1425,109,52300000,Radio,35000000,2003,6.9
1426,109,55800000,Friends with Benefits,35000000,2011,6.6
1427,92,55300000,Neighbors 2: Sorority Rising,35000000,2016,6
1428,125,83300000,Saving Mr. Banks,35000000,2013,7.5
1429,202,48200000,Malcolm X,33000000,1992,7.7
1430,134,67500000,This Is 40,35000000,2012,6.2
1431,88,49500000,Old Dogs,35000000,2009,5.4
1432,92,45800000,Underworld: Rise of the Lycans,35000000,2009,6.6
1433,91,43800000,License to Wed,35000000,2007,5.3
1434,75,57700000,The Benchwarmers,33000000,2006,5.6
1435,98,43900000,Must Love Dogs,30000000,2005,5.9
1436,147,42000000,Donnie Brasco,35000000,1997,7.8
1437,100,39500000,Resident Evil,33000000,2002,6.7
1438,120,76600000,Poltergeist,10700000,1982,7.4
1439,104,39700000,The Ladykillers,35000000,2004,6.2
1440,103,40700000,Max Payne,35000000,2008,5.4
1441,109,37600000,In Time,40000000,2011,6.7
1442,104,37500000,The Back-up Plan,35000000,2010,5.3
1443,112,39000000,Something Borrowed,35000000,2011,5.9
1444,60,,"Hit the Floor            ",,,7
1445,95,33400000,Black Knight,50000000,2001,4.8
1446,102,,The Bad News Bears,,1976,7.3
1447,102,33400000,Street Fighter,35000000,1994,3.8
1448,150,32500000,The Pianist,35000000,2002,8.5
1449,122,31600000,From Hell,35000000,2001,6.8
1450,101,37600000,The Nativity Story,30000000,2006,6.8
1451,108,32000000,House of Wax,30000000,2005,5.3
1452,98,34000000,Closer,27000000,2004,7.3
1453,137,37300000,J. Edgar,35000000,2011,6.6
1454,112,30700000,Mirrors,35000000,2008,6.2
1455,101,30300000,Queen of the Damned,35000000,2002,5.2
1456,103,30700000,Predator 2,35000000,1990,6.2
1457,101,28700000,Untraceable,35000000,2008,6.2
1458,112,26500000,Blast from the Past,35000000,1999,6.6
1459,111,,Flash Gordon,20000000,1980,6.4
1460,102,25300000,Jersey Girl,35000000,2004,6.2
1461,101,25900000,Alex Cross,35000000,2012,5.1
1462,155,25100000,Midnight in the Garden of Good and Evil,30000000,1997,6.6
1463,93,,Heist,19000000,2015,6.1
1464,109,29000000,Nanny McPhee Returns,35000000,2010,6.1
1465,140,24300000,Hoffa,35000000,1992,6.6
1466,108,21000000,The X Files: I Want to Believe,30000000,2008,5.9
1467,96,22900000,Ella Enchanted,35000000,2004,6.3
1468,123,34500000,Concussion,35000000,2015,7.1
1469,106,28100000,Abduction,35000000,2011,5
1470,76,19400000,Valiant,35000000,2005,5.6
1471,107,19400000,Wonder Boys,55000000,2000,7.4
1472,82,25900000,Superhero Movie,35000000,2008,4.5
1473,109,19700000,Broken City,35000000,2013,6.2
1474,99,19300000,Cursed,35000000,2005,5
1475,91,20300000,Premium Rush,35000000,2012,6.5
1476,87,34500000,Hot Pursuit,35000000,2015,5.1
1477,125,18300000,The Four Feathers,35000000,2002,6.5
1478,118,17600000,Parker,35000000,2013,6.2
1479,98,16800000,Wimbledon,31000000,2004,6.3
1480,92,17600000,Furry Vengeance,35000000,2010,3.8
1481,93,,Bait,30000000,2012,5.2
1482,116,,Krull,27000000,1983,6
1483,92,15000000,Lions for Lambs,35000000,2007,6.2
1484,115,14600000,Flight of the Intruder,35000000,1991,5.7
1485,120,18300000,Walk Hard: The Dewey Cox Story,35000000,2007,6.7
1486,111,11400000,The Shipping News,35000000,2001,6.8
1487,94,13300000,American Outlaws,35000000,2001,6
1488,100,11000000,The Young Victoria,35000000,2009,7.3
1489,101,10300000,Whiteout,35000000,2009,5.5
1490,139,13300000,The Tree of Life,32000000,2011,6.7
1491,91,10100000,Knock Off,35000000,1998,4.8
1492,109,10500000,Sabotage,35000000,2014,5.7
1493,102,7659747,The Order,38000000,2003,5.1
1494,103,7948159,Punisher: War Zone,35000000,2008,6
1495,83,11600000,Zoom,35000000,2006,4.2
1496,123,10100000,The Walk,35000000,2015,7.4
1497,101,6448817,Warriors of Virtue,35000000,1997,4.6
1498,117,7458269,A Good Year,35000000,2006,6.9
1499,60,,"Luther            ",,,8.6
1500,114,4651977,Radio Flyer,35000000,1992,6.9
1501,330,4496583,"Blood In, Blood Out",35000000,1993,8
1502,121,2221994,Smilla's Sense of Snow,35000000,1997,6.4
1503,114,6592103,Femme Fatale,35000000,2002,6.3
1504,156,,Lion of the Desert,35000000,1980,8.4
1505,135,1877179,The Horseman on the Roof,,1995,7.1
1506,148,630779,Ride with the Devil,35000000,1999,6.8
1507,148,5100937,Biutiful,,2010,7.5
1508,109,,The Lovers,,2015,4.5
1509,93,,Bandidas,32000000,2006,5.7
1510,,,Black Water Transit,23000000,2009,7.2
1511,113,102000000,The Maze Runner,34000000,2014,6.8
1512,91,10200000,Unfinished Business,35000000,2015,5.4
1513,139,32000000,The Age of Innocence,30000000,1993,7.2
1514,96,10100000,The Fountain,35000000,2006,7.3
1515,102,11200000,Chill Factor,34000000,1999,5.2
1516,96,183125,Stolen,35000000,2012,5.5
1517,101,15100000,Ponyo,34000000,2008,7.7
1518,128,37400000,The Longest Ride,34000000,2015,7.1
1519,109,10700000,The Astronaut's Wife,34000000,1999,5.3
1520,114,6543194,I Dreamed of Africa,34000000,2000,5.6
1521,105,13100000,Playing for Keeps,35000000,2012,5.7
1522,141,8324748,Mandela: Long Walk to Freedom,35000000,2013,7.1
1523,195,,Reds,35000000,1981,7.5
1524,138,141000000,A Few Good Men,40000000,1992,7.6
1525,101,51800000,Exit Wounds,33000000,2001,5.5
1526,99,118000000,Big Momma's House,30000000,2000,5.1
1527,85,4091,Thunder and the House of Magic,34000000,2013,6.3
1528,89,21400000,The Darkest Hour,30000000,2011,4.9
1529,99,35100000,Step Up Revolution,33000000,2012,6.5
1530,105,34000000,Snakes on a Plane,33000000,2006,5.6
1531,97,28900000,The Watcher,33000000,2000,5.3
1532,140,33700000,The Punisher,33000000,2004,6.5
1533,118,4280577,Goal! The Dream Begins,10000000,2005,6.8
1534,94,17100000,Safe,30000000,2012,6.5
1535,124,8406264,Pushing Tin,38000000,1999,6
1536,134,309000000,Star Wars: Episode VI - Return of the Jedi,32500000,1983,8.4
1537,113,11000000,Doomsday,30000000,2008,6
1538,124,34200000,The Reader,32000000,2008,7.6
1539,98,17200000,Wanderlust,,2012,5.6
1540,97,173000000,Elf,33000000,2003,6.9
1541,123,105000000,Phenomenon,32000000,1996,6.4
1542,99,81200000,Snow Dogs,35000000,2002,5.1
1543,101,60300000,Scrooged,32000000,1988,7
1544,92,80200000,Nacho Libre,32000000,2006,5.7
1545,131,169000000,Bridesmaids,32500000,2011,6.8
1546,107,101000000,This Is the End,32000000,2013,6.7
1547,103,50000000,Stigmata,29000000,1999,6.2
1548,129,48800000,Men of Honor,32000000,2000,7.2
1549,107,57700000,Takers,20000000,2010,6.2
1550,89,21800000,The Big Wedding,35000000,2013,5.6
1551,113,37900000,"Big Mommas: Like Father, Like Son",32000000,2011,4.4
1552,93,54700000,Source Code,32000000,2011,7.5
1553,120,36700000,Alive,32000000,1993,7.1
1554,98,35100000,The Number 23,32000000,2007,6.4
1555,105,99462,The Young and Prodigious T.S. Spivet,33000000,2013,7.1
1556,142,,1941,35000000,1979,5.9
1557,98,32700000,Dreamer: Inspired by a True Story,32000000,2005,6.9
1558,96,31500000,A History of Violence,32000000,2005,7.5
1559,87,43100000,Transporter 2,32000000,2005,6.3
1560,107,18600000,The Quick and the Dead,32000000,1995,6.4
1561,90,17800000,Laws of Attraction,28000000,2004,5.9
1562,121,16600000,Bringing Out the Dead,55000000,1999,6.8
1563,119,13800000,Repo Men,32000000,2010,6.3
1564,107,11000000,Dragon Wars: D-War,35000000,2007,3.6
1565,110,4357000,Bogus,30000000,1996,5.3
1566,100,22500000,The Incredible Burt Wonderstone,30000000,2013,5.9
1567,75,3562749,Cats Don't Dance,32000000,1997,6.9
1568,132,2899970,Cradle Will Rock,32000000,1999,6.9
1569,105,1304837,The Good German,32000000,2006,6.1
1570,93,,George and the Dragon,32000000,2004,5.7
1571,289,78800000,Apocalypse Now,31500000,1979,8.5
1572,102,17800000,Going the Distance,32000000,2010,6.3
1573,143,82500000,Mr. Holland's Opus,6500000,1995,7.3
1574,113,14300000,Criminal,31500000,2016,6.3
1575,161,87100000,Out of Africa,31000000,1985,7.2
1576,138,93700000,Flight,31000000,2012,7.3
1577,126,62700000,Moonraker,34000000,1979,6.3
1578,99,59100000,The Grand Budapest Hotel,25000000,2014,8.1
1579,101,24200000,Hearts in Atlantis,31000000,2001,6.9
1580,103,53100000,Arachnophobia,31000000,1990,6.3
1581,118,45000000,Frequency,31000000,2000,7.3
1582,116,118000000,Ghostbusters,144000000,2016,5.5
1583,99,58900000,Vacation,31000000,2015,6.1
1584,105,72100000,Get Shorty,30300000,1995,6.9
1585,113,171000000,Chicago,45000000,2002,7.2
1586,93,163000000,Big Daddy,34200000,1999,6.4
1587,108,145000000,American Pie 2,30000000,2001,6.4
1588,74,192000000,Toy Story,30000000,1995,8.3
1589,116,121000000,Speed,25000000,1994,7.2
1590,104,125000000,The Vow,30000000,2012,6.8
1591,106,11900000,Extraordinary Measures,31000000,2010,6.5
1592,120,116000000,Remember the Titans,30000000,2000,7.8
1593,135,122000000,The Hunt for Red October,30000000,1990,7.6
1594,132,117000000,Lee Daniels' The Butler,30000000,2013,7.2
1595,92,114000000,Dodgeball: A True Underdog Story,20000000,2004,6.7
1596,99,114000000,The Addams Family,38000000,1991,6.8
1597,90,108000000,Ace Ventura: When Nature Calls,30000000,1995,6.3
1598,111,108000000,The Princess Diaries,37000000,2001,6.2
1599,103,105000000,The First Wives Club,26000000,1996,6.2
1600,127,100000000,Se7en,33000000,1995,8.6
1601,112,116000000,District 9,30000000,2009,8
1602,87,85400000,The SpongeBob SquarePants Movie,30000000,2004,7
1603,138,90100000,Mystic River,25000000,2003,8
1604,132,100000000,Million Dollar Baby,30000000,2004,8.1
1605,103,107000000,Analyze This,30000000,1999,6.7
1606,123,64286,The Notebook,29000000,2004,7.9
1607,111,76800000,27 Dresses,30000000,2008,6.1
1608,102,79600000,Hannah Montana: The Movie,30000000,2009,4.2
1609,78,76500000,Rugrats in Paris: The Movie,30000000,2000,6.1
1610,132,74800000,The Prince of Tides,30000000,1991,6.6
1611,133,66500000,Legends of the Fall,30000000,1994,7.5
1612,108,83800000,Up in the Air,25000000,2009,7.4
1613,125,65000000,About Schmidt,30000000,2002,7.2
1614,98,66400000,Warm Bodies,35000000,2013,6.9
1616,87,64200000,Down to Earth,30000000,2001,5.4
1617,91,66600000,Babe,30000000,1995,6.8
1618,100,63500000,Hope Springs,30000000,2012,6.3
1619,118,62900000,Forgetting Sarah Marshall,30000000,2008,7.2
1620,44,,"Friday Night Lights            ",,,8.7
1621,109,74500000,Four Brothers,45000000,2005,6.9
1622,99,60300000,Baby Mama,30000000,2008,6
1623,114,60000000,Hope Floats,30000000,1998,5.9
1624,89,58700000,Bride Wars,30000000,2009,5.4
1625,95,58200000,Without a Paddle,19000000,2004,5.9
1626,98,56000000,13 Going on 30,37000000,2004,6.1
1627,94,56800000,Midnight in Paris,17000000,2011,7.7
1628,85,64200000,The Nut Job,42000000,2014,5.8
1629,124,52900000,Blow,30000000,2001,7.6
1630,131,52800000,Message in a Bottle,55000000,1999,6.1
1631,107,55200000,Star Trek V: The Final Frontier,27800000,1989,5.4
1632,99,51400000,Like Mike,30000000,2002,5.1
1633,83,51100000,Naked Gun 33 1/3: The Final Insult,30000000,1994,6.4
1634,131,50300000,A View to a Kill,30000000,1985,6.3
1635,85,56100000,The Curse of the Were-Rabbit,30000000,2005,7.5
1636,126,53700000,P.S. I Love You,30000000,2007,7.1
1637,102,49200000,Racing Stripes,,2005,5.2
1638,123,50900000,Atonement,30000000,2007,7.8
1639,105,53000000,Letters to Juliet,30000000,2010,6.5
1640,125,45600000,Black Rain,30000000,1989,6.6
1641,92,44300000,The Three Stooges,,2012,5.1
1642,77,53300000,Corpse Bride,40000000,2005,7.4
1643,118,42600000,Glory Road,,2006,7.2
1644,121,46900000,Sicario,30000000,2015,7.6
1645,124,52400000,Southpaw,30000000,2015,7.5
1646,99,42100000,Drag Me to Hell,30000000,2009,6.6
1647,112,42500000,The Age of Adaline,25000000,2015,7.2
1648,111,41400000,Secondhand Lions,30000000,2003,7.6
1649,107,42400000,Step Up 3D,30000000,2010,6.2
1650,104,40100000,Blue Crush,30000000,2002,5.6
1651,113,40100000,Stranger Than Fiction,38000000,2006,7.6
1652,113,39600000,30 Days of Night,32000000,2007,6.6
1653,95,42000000,The Cabin in the Woods,30000000,2012,7
1654,86,38200000,Meet the Spartans,30000000,2008,2.7
1655,126,38400000,Midnight Run,30000000,1988,7.6
1656,101,38100000,The Running Man,27000000,1987,6.6
1657,102,38700000,Little Shop of Horrors,25000000,1986,6.9
1658,111,40200000,Hanna,30000000,2011,6.8
1659,60,,"The Family            ",,,7.5
1660,95,35900000,Mortal Kombat: Annihilation,30000000,1997,3.7
1661,98,35600000,Larry Crowne,30000000,2011,6.1
1662,100,35300000,Carrie,30000000,2013,5.9
1663,118,34700000,Take the Lead,30000000,2006,6.7
1664,28,,"Entourage            ",,,8.5
1665,125,38400000,Gridiron Gang,30000000,2006,6.9
1666,94,32100000,What's the Worst That Could Happen?,45000000,2001,5.5
1667,79,31700000,9,30000000,2009,7.1
1668,106,32200000,Side Effects,30000000,2013,7.1
1669,111,28200000,The Prince and Me,,2004,5.9
1670,63,26700000,Winnie the Pooh,30000000,2011,7.3
1671,85,26100000,Dumb and Dumberer: When Harry Met Lloyd,19000000,2003,3.4
1672,108,26500000,Bulworth,30000000,1998,6.8
1673,139,30500000,Get on Up,30000000,2014,6.9
1674,127,23200000,One True Thing,30000000,1998,7
1675,106,24000000,Virtuosity,30000000,1995,5.5
1676,95,22500000,My Super Ex-Girlfriend,30000000,2006,5.1
1677,118,30500000,Deliver Us from Evil,30000000,2014,6.2
1678,108,23100000,Sanctum,30000000,2011,5.9
1679,105,20400000,Little Black Book,35000000,2004,5.2
1680,131,28600000,The Five-Year Engagement,30000000,2012,6.2
1681,104,21800000,Mr 3000,30000000,2004,5.5
1682,133,21100000,The Next Three Days,35000000,2010,7.4
1683,94,18500000,Ultraviolet,30000000,2006,4.4
1684,109,20000000,Assault on Precinct 13,20000000,2005,6.3
1685,96,19000000,The Replacement Killers,30000000,1998,6.1
1686,105,17100000,Fled,25000000,1996,5.3
1687,99,17300000,Eight Legged Freaks,30000000,2002,5.4
1688,112,32400000,Love & Other Drugs,30000000,2010,6.7
1689,108,16900000,88 Minutes,30000000,2007,5.9
1690,126,18300000,North Country,35000000,2005,7.3
1691,98,16300000,The Whole Ten Yards,40000000,2004,5.5
1692,104,17000000,Splice,26000000,2009,5.8
1693,110,16300000,Howard the Duck,35000000,1986,4.6
1694,130,15700000,Pride and Glory,30000000,2008,6.7
1695,93,14900000,The Cave,30000000,2005,5.1
1696,96,14200000,Alex & Emma,30000000,2003,5.6
1697,114,12800000,Wicker Park,30000000,2004,7
1698,106,18300000,Fright Night,30000000,2011,6.4
1699,150,12700000,The New World,30000000,2005,6.7
1700,100,11600000,Wing Commander,30000000,1999,4.1
1701,100,11900000,In Dreams,30000000,1999,5.5
1702,100,9353573,Dragonball: Evolution,45000000,2009,2.7
1703,107,12000000,The Last Stand,45000000,2013,6.4
1704,102,14300000,Godsend,25000000,2004,4.8
1705,101,12200000,Chasing Liberty,23000000,2004,6.1
1706,86,10100000,Hoodwinked Too! Hood vs. Evil,30000000,2011,4.8
1707,108,8535575,An Unfinished Life,30000000,2005,7
1708,123,7689458,The Imaginarium of Doctor Parnassus,40000000,2009,6.8
1709,134,7501404,Barney's Version,,2010,7.3
1710,511,,"Trapped            ",,,8.2
1711,88,19300000,Runner Runner,30000000,2013,5.6
1712,109,11000000,Antitrust,30000000,2001,6.1
1713,122,26800000,Glory,18000000,1989,7.9
1714,251,5300000,Once Upon a Time in America,30000000,1984,8.4
1715,118,10900000,Dead Man Down,30000000,2013,6.5
1716,131,3752725,The Merchant of Venice,18000000,2004,7.1
1717,109,3517797,The Good Thief,25000000,2002,6.6
1718,80,3101301,Supercross,,2005,4
1719,88,2975649,Miss Potter,30000000,2006,7
1720,103,668171,The Promise,60000000,2005,5.6
1721,87,480314,DOA: Dead or Alive,21000000,2006,4.8
1722,160,3904982,The Assassination of Jesse James by the Coward Robert Ford,30000000,2007,7.5
1723,121,127437,1911,18000000,2011,6
1724,91,,Little Nicholas,,2009,7.2
1725,92,,Wild Card,30000000,2015,5.6
1726,129,537580,Machine Gun Preacher,30000000,2011,6.8
1727,93,,Animals United,,2010,4.9
1728,118,,The Color of Freedom,30000000,2007,7.1
1729,110,,United Passions,24000000,2014,2
1730,103,,Grace of Monaco,30000000,2014,5.7
1731,85,,A Warrior's Tail,30000000,2015,4.1
1732,110,,Ripley's Game,30000000,2002,6.7
1733,89,,Sausage Party,19000000,2016,7.5
1734,115,183000000,Pitch Perfect 2,29000000,2015,6.5
1735,153,120000000,Walk the Line,28000000,2005,7.9
1736,42,,"12 Monkeys            ",,,7.6
1737,128,37000000,Keeping the Faith,30000000,2000,6.4
1738,89,22400000,The Borrowers,29000000,1997,5.8
1739,122,18600000,Frost/Nixon,35000000,2008,7.7
1740,113,,Confessions of a Dangerous Mind,29000000,2002,7.1
1741,99,16900000,Serving Sara,29000000,2002,5.3
1742,99,63000000,The Boss,29000000,2016,5.3
1743,147,5899797,Cry Freedom,29000000,1987,7.5
1744,112,4554569,Mumford,28000000,1999,6.9
1745,88,17000000,Seed of Chucky,12000000,2004,4.9
1746,94,6301131,The Jacket,29000000,2005,7.1
1747,90,217000000,Aladdin,28000000,1992,8
1748,167,161000000,Straight Outta Compton,28000000,2015,7.9
1749,118,180000000,Indiana Jones and the Temple of Doom,28000000,1984,7.6
1750,83,100000000,The Rugrats Movie,24000000,1998,5.9
1751,104,74100000,Along Came a Spider,60000000,2001,6.3
1752,110,,Florence Foster Jenkins,29000000,2016,7.1
1753,102,55800000,Once Upon a Time in Mexico,29000000,2003,6.4
1754,131,81400000,Die Hard,28000000,1988,8.2
1755,101,67300000,Role Models,28000000,2008,6.9
1756,130,70200000,The Big Short,28000000,2015,7.8
1757,120,7443007,Taking Woodstock,30000000,2009,6.7
